Date,ZipCode,WaterUse,PowerUse
05_2009,90011,22.72,286
06_2009,90011,22.05,276
07_2009,90011,24.15,325
08_2009,90011,23.78,332
09_2009,90011,21.97,299
10_2009,90011,21.85,307
11_2009,90011,20.56,315
12_2009,90011,20.51,329
01_2010,90011,19.79,322
02_2010,90011,17.66,290
03_2010,90011,19.96,286
04_2010,90011,19.56,267
05_2010,90011,21.43,279
06_2010,90011,21.03,270
07_2010,90011,22.72,304
08_2010,90011,22.93,307
09_2010,90011,21.02,284
10_2010,90011,21.17,292
11_2010,90011,19.19,321
12_2010,90011,19.37,336
01_2011,90011,19.58,322
02_2011,90011,17.51,288
03_2011,90011,19.89,295
04_2011,90011,19.42,278
05_2011,90011,21.11,283
06_2011,90011,20.76,274
07_2011,90011,22.54,306
08_2011,90011,22.23,309
09_2011,90011,20.8,282
10_2011,90011,21.27,291
11_2011,90011,19.18,320
12_2011,90011,19.65,333
01_2012,90011,19.58,314
02_2012,90011,18.6,289
03_2012,90011,20.22,290
04_2012,90011,19.78,277
05_2012,90011,21.61,278
06_2012,90011,21.56,269
07_2012,90011,12.55,318
08_2012,90011,12.6,323
09_2012,90011,11.66,310
10_2012,90011,12.03,320
11_2012,90011,10.08,317
12_2013,90011,10.35,328
01_2013,90011,10.46,330
02_2013,90011,9.45,299
03_2013,90011,10.87,280
04_2013,90011,10.68,260
05_2013,90011,11.81,285
06_2013,90011,11.42,276
07_2005,90012,130.64,307
08_2005,90012,133.54,308
09_2005,90012,127.61,281
10_2005,90012,124.92,290
11_2005,90012,113.42,270
12_2005,90012,114.46,279
01_2006,90012,111.22,285
02_2006,90012,101.35,258
03_2006,90012,111.01,283
04_2006,90012,103.93,274
05_2006,90012,117.62,294
06_2006,90012,118.56,295
07_2006,90012,136.48,362
08_2006,90012,135.25,351
09_2006,90012,122.38,279
10_2006,90012,120.06,287
11_2006,90012,112.78,273
12_2006,90012,112.19,286
01_2007,90012,111.76,298
02_2007,90012,103.86,269
03_2007,90012,119.35,273
04_2007,90012,114.62,264
05_2007,90012,118.87,272
06_2007,90012,121.18,274
07_2007,90012,122.63,314
08_2007,90012,125.1,314
09_2007,90012,121.06,281
10_2007,90012,116.37,285
11_2007,90012,105.88,258
12_2007,90012,95.69,269
01_2008,90012,97.4,286
02_2008,90012,86.46,272
03_2008,90012,100.57,261
04_2008,90012,98.11,257
05_2008,90012,110.21,302
06_2008,90012,102.96,297
07_2008,90012,123.1,324
08_2008,90012,125.33,326
09_2008,90012,120.52,307
10_2008,90012,115.71,312
11_2008,90012,104.65,277
12_2008,90012,94.71,286
01_2009,90012,96.39,279
02_2009,90012,84.98,251
03_2009,90012,99.89,258
04_2009,90012,97.4,249
05_2009,90012,109.38,265
06_2009,90012,101.82,261
07_2009,90012,116.45,307
08_2009,90012,117.9,313
09_2009,90012,115.29,322
10_2009,90012,107.08,324
11_2009,90012,100.34,268
12_2009,90012,88.8,277
01_2010,90012,92.63,273
02_2010,90012,85.01,246
03_2010,90012,91.78,251
04_2010,90012,90.52,244
05_2010,90012,101.63,257
06_2010,90012,101.09,252
07_2010,90012,110.84,295
08_2010,90012,116.72,296
09_2010,90012,111.56,282
10_2010,90012,107.68,290
11_2010,90012,99.51,270
12_2010,90012,96.7,278
01_2011,90012,98.4,281
02_2011,90012,87.26,254
03_2011,90012,96.52,261
04_2011,90012,92.61,252
05_2011,90012,107.18,258
06_2011,90012,101.08,257
07_2011,90012,111.23,309
08_2011,90012,105.87,309
09_2011,90012,105.58,287
10_2011,90012,102.4,293
11_2011,90012,95.41,267
12_2011,90012,92.74,276
01_2012,90012,96.24,268
02_2012,90012,90.89,250
03_2012,90012,99.64,262
04_2012,90012,97.63,254
05_2012,90012,108.08,263
06_2012,90012,107.56,264
07_2012,90012,9.8,329
08_2012,90012,9.84,336
09_2012,90012,8.84,338
10_2012,90012,8.75,334
11_2012,90012,7.29,261
12_2013,90012,7.5,271
01_2013,90012,7.42,285
02_2013,90012,6.53,257
03_2013,90012,7.92,249
04_2013,90012,7.79,242
05_2013,90012,8.83,273
06_2013,90012,8.42,266
07_2005,90013,62.82,308
08_2005,90013,65.27,298
09_2005,90013,60.73,257
10_2005,90013,60.77,258
11_2005,90013,58.63,216
12_2005,90013,60.02,225
01_2006,90013,56.22,236
02_2006,90013,51.35,215
03_2006,90013,58.14,245
04_2006,90013,54.6,240
05_2006,90013,59.47,281
06_2006,90013,60.16,290
07_2006,90013,60.94,384
08_2006,90013,64.57,370
09_2006,90013,59.42,282
10_2006,90013,62.11,283
11_2006,90013,58.26,245
12_2006,90013,60.13,257
01_2007,90013,55.87,284
02_2007,90013,50.94,256
03_2007,90013,59.32,253
04_2007,90013,60.41,248
05_2007,90013,60.63,270
06_2007,90013,59.46,287
07_2007,90013,58.95,305
08_2007,90013,59.83,302
09_2007,90013,64.21,259
10_2007,90013,60.39,259
11_2007,90013,57.72,215
12_2007,90013,55.57,232
01_2008,90013,56.93,268
02_2008,90013,51.55,253
03_2008,90013,56.26,247
04_2008,90013,55.38,256
05_2008,90013,59.69,320
06_2008,90013,55.15,323
07_2008,90013,58.86,410
08_2008,90013,59.77,410
09_2008,90013,64.32,377
10_2008,90013,60.46,379
11_2008,90013,57.56,306
12_2008,90013,55.44,316
01_2009,90013,56.84,309
02_2009,90013,51.35,280
03_2009,90013,56.04,282
04_2009,90013,55.18,274
05_2009,90013,59.91,306
06_2009,90013,55.37,306
07_2009,90013,59.43,362
08_2009,90013,59,369
09_2009,90013,61.7,364
10_2009,90013,57.95,360
11_2009,90013,54.44,275
12_2009,90013,51.12,287
01_2010,90013,52.1,292
02_2010,90013,48.21,264
03_2010,90013,50.35,263
04_2010,90013,49.6,256
05_2010,90013,53.68,281
06_2010,90013,51.8,278
07_2010,90013,56.63,349
08_2010,90013,59.91,349
09_2010,90013,60.04,325
10_2010,90013,59.87,334
11_2010,90013,56.02,309
12_2010,90013,54.48,320
01_2011,90013,55.15,329
02_2011,90013,47.27,297
03_2011,90013,54.53,304
04_2011,90013,51.46,292
05_2011,90013,57.44,308
06_2011,90013,52.78,311
07_2011,90013,58.4,382
08_2011,90013,54.06,385
09_2011,90013,57.88,360
10_2011,90013,56.52,362
11_2011,90013,57.98,310
12_2011,90013,56.42,321
01_2012,90013,56.37,302
02_2012,90013,53.45,283
03_2012,90013,56.83,295
04_2012,90013,55.7,289
05_2012,90013,59.45,320
06_2012,90013,59,323
07_2012,90013,5.14,421
08_2012,90013,5.14,429
09_2012,90013,4.14,435
10_2012,90013,4.29,428
11_2012,90013,4,309
12_2013,90013,4.43,320
01_2013,90013,5.43,340
02_2013,90013,4.71,306
03_2013,90013,5,286
04_2013,90013,4.43,281
05_2013,90013,4.29,345
06_2013,90013,4.43,347
07_2005,90014,80.76,269
08_2005,90014,90.28,290
09_2005,90014,88.12,258
10_2005,90014,83.81,266
11_2005,90014,80.26,245
12_2005,90014,82.91,255
01_2006,90014,78,261
02_2006,90014,76.14,239
03_2006,90014,84.01,272
04_2006,90014,77.32,265
05_2006,90014,81.91,292
06_2006,90014,86.89,294
07_2006,90014,83.81,367
08_2006,90014,87.85,359
09_2006,90014,86.77,277
10_2006,90014,90.11,279
11_2006,90014,81.91,255
12_2006,90014,84.46,266
01_2007,90014,73.25,275
02_2007,90014,71.17,255
03_2007,90014,80.6,258
04_2007,90014,76.21,252
05_2007,90014,75.25,263
06_2007,90014,82.05,272
07_2007,90014,82.15,332
08_2007,90014,81.66,327
09_2007,90014,85.32,282
10_2007,90014,81.77,283
11_2007,90014,77.02,252
12_2007,90014,76.37,265
01_2008,90014,76.3,286
02_2008,90014,68.54,270
03_2008,90014,79.55,260
04_2008,90014,75.34,255
05_2008,90014,77.34,308
06_2008,90014,68.06,307
07_2008,90014,82.75,307
08_2008,90014,82.37,305
09_2008,90014,86.64,283
10_2008,90014,83.13,291
11_2008,90014,78.55,245
12_2008,90014,77.98,255
01_2009,90014,77.5,243
02_2009,90014,69.52,222
03_2009,90014,80.58,231
04_2009,90014,76.34,223
05_2009,90014,77.96,242
06_2009,90014,68.58,242
07_2009,90014,82.26,346
08_2009,90014,83.21,353
09_2009,90014,83.2,363
10_2009,90014,80.65,360
11_2009,90014,78.48,274
12_2009,90014,72.34,286
01_2010,90014,71.46,288
02_2010,90014,68.63,262
03_2010,90014,75.57,265
04_2010,90014,72.9,257
05_2010,90014,80.29,281
06_2010,90014,78.22,276
07_2010,90014,84.93,339
08_2010,90014,90.36,340
09_2010,90014,83.69,304
10_2010,90014,86.41,312
11_2010,90014,81.51,279
12_2010,90014,79.54,289
01_2011,90014,81.66,295
02_2011,90014,73.98,266
03_2011,90014,81.77,262
04_2011,90014,78.34,250
05_2011,90014,85.41,263
06_2011,90014,75.1,262
07_2011,90014,92.96,352
08_2011,90014,82.87,351
09_2011,90014,85.74,319
10_2011,90014,83.45,325
11_2011,90014,77.57,286
12_2011,90014,80.2,294
01_2012,90014,75.4,271
02_2012,90014,77.43,254
03_2012,90014,84.29,275
04_2012,90014,81.02,269
05_2012,90014,83.78,299
06_2012,90014,84.78,304
07_2012,90014,0,415
08_2012,90014,0,421
09_2012,90014,0,427
10_2012,90014,0,417
11_2012,90014,0,298
12_2013,90014,0,307
01_2013,90014,0,322
02_2013,90014,0,289
03_2013,90014,0,268
04_2013,90014,0,262
05_2013,90014,0,328
06_2013,90014,0,325
07_2005,90015,53.65,269
08_2005,90015,51.04,278
09_2005,90015,49.26,244
10_2005,90015,49.51,253
11_2005,90015,46.09,237
12_2005,90015,44.49,246
01_2006,90015,47.08,248
02_2006,90015,43.12,224
03_2006,90015,46.58,240
04_2006,90015,43.41,232
05_2006,90015,48.67,273
06_2006,90015,49.1,269
07_2006,90015,52.99,353
08_2006,90015,52.98,355
09_2006,90015,48.82,282
10_2006,90015,50.3,290
11_2006,90015,49.48,266
12_2006,90015,46.53,274
01_2007,90015,47.03,275
02_2007,90015,42.19,248
03_2007,90015,49.73,255
04_2007,90015,44.62,245
05_2007,90015,46.83,261
06_2007,90015,47.82,258
07_2007,90015,53.25,327
08_2007,90015,50.93,328
09_2007,90015,50.34,283
10_2007,90015,51.88,290
11_2007,90015,48.78,258
12_2007,90015,44.65,267
01_2008,90015,45.22,264
02_2008,90015,39.88,246
03_2008,90015,47.47,256
04_2008,90015,44.19,247
05_2008,90015,46.83,280
06_2008,90015,43.85,271
07_2008,90015,52.49,321
08_2008,90015,50.21,324
09_2008,90015,50.16,299
10_2008,90015,51.65,307
11_2008,90015,48.91,270
12_2008,90015,44.78,278
01_2009,90015,45.95,266
02_2009,90015,40.25,239
03_2009,90015,47.76,250
04_2009,90015,44.36,238
05_2009,90015,46.78,253
06_2009,90015,43.84,246
07_2009,90015,49.79,294
08_2009,90015,49.85,299
09_2009,90015,49.27,287
10_2009,90015,49.16,295
11_2009,90015,48.06,242
12_2009,90015,43.29,250
01_2010,90015,44.64,252
02_2010,90015,41.94,228
03_2010,90015,46.82,228
04_2010,90015,44.99,218
05_2010,90015,48.15,238
06_2010,90015,48.88,232
07_2010,90015,52.29,277
08_2010,90015,49.78,281
09_2010,90015,51.06,266
10_2010,90015,49.62,274
11_2010,90015,45.35,264
12_2010,90015,44.56,272
01_2011,90015,50.04,271
02_2011,90015,43.18,245
03_2011,90015,48.23,252
04_2011,90015,46.12,242
05_2011,90015,49.11,253
06_2011,90015,47.21,248
07_2011,90015,51.83,309
08_2011,90015,49.33,309
09_2011,90015,49.84,280
10_2011,90015,49.98,286
11_2011,90015,45.87,257
12_2011,90015,43.76,266
01_2012,90015,46.04,260
02_2012,90015,44.85,243
03_2012,90015,48.31,246
04_2012,90015,45.04,238
05_2012,90015,49.91,257
06_2012,90015,50.06,254
07_2012,90015,12.08,321
08_2012,90015,12.13,327
09_2012,90015,10.9,327
10_2012,90015,11.36,333
11_2012,90015,9.53,260
12_2013,90015,9.93,267
01_2013,90015,9.55,269
02_2013,90015,8.57,245
03_2013,90015,9.95,244
04_2013,90015,9.62,234
05_2013,90015,10.76,270
06_2013,90015,10.45,253
07_2005,90016,24.79,321
08_2005,90016,24.48,323
09_2005,90016,22.81,313
10_2005,90016,21.73,335
11_2005,90016,19.11,340
12_2005,90016,19.63,363
01_2006,90016,19.67,378
02_2006,90016,17.3,337
03_2006,90016,18.34,365
04_2006,90016,18.66,336
05_2006,90016,21.19,317
06_2006,90016,22.19,323
07_2006,90016,24.88,360
08_2006,90016,24.54,345
09_2006,90016,22.44,314
10_2006,90016,22.06,338
11_2006,90016,20.31,346
12_2006,90016,20.31,383
01_2007,90016,20.12,413
02_2007,90016,18.26,348
03_2007,90016,20.65,343
04_2007,90016,20.82,322
05_2007,90016,22.33,316
06_2007,90016,22.24,314
07_2007,90016,24.37,340
08_2007,90016,23.67,340
09_2007,90016,22.21,327
10_2007,90016,21.64,350
11_2007,90016,19.59,352
12_2007,90016,18.85,385
01_2008,90016,17.4,412
02_2008,90016,16.49,363
03_2008,90016,18.86,338
04_2008,90016,18.98,320
05_2008,90016,20.67,320
06_2008,90016,20.47,320
07_2008,90016,22.81,348
08_2008,90016,22.37,343
09_2008,90016,21.2,326
10_2008,90016,21.03,347
11_2008,90016,19.53,349
12_2008,90016,18.56,374
01_2009,90016,17.01,392
02_2009,90016,15.66,342
03_2009,90016,18.39,341
04_2009,90016,18.24,319
05_2009,90016,19.72,309
06_2009,90016,19.39,305
07_2009,90016,20.75,330
08_2009,90016,20.49,335
09_2009,90016,19.43,331
10_2009,90016,19.15,350
11_2009,90016,17.64,350
12_2009,90016,17.3,372
01_2010,90016,16.28,387
02_2010,90016,14.83,337
03_2010,90016,16.46,326
04_2010,90016,16.29,309
05_2010,90016,17.89,306
06_2010,90016,17.83,297
07_2010,90016,19.69,313
08_2010,90016,19.78,317
09_2010,90016,18.8,310
10_2010,90016,18.64,335
11_2010,90016,16.99,346
12_2010,90016,16.92,371
01_2011,90016,16.3,388
02_2011,90016,14.6,337
03_2011,90016,15.78,341
04_2011,90016,16.37,316
05_2011,90016,18.75,304
06_2011,90016,18.75,299
07_2011,90016,20.4,316
08_2011,90016,20.2,316
09_2011,90016,18.96,305
10_2011,90016,18.5,333
11_2011,90016,16.82,348
12_2011,90016,17.08,369
01_2012,90016,16.84,380
02_2012,90016,15.77,342
03_2012,90016,17.11,340
04_2012,90016,17.19,313
05_2012,90016,19.18,298
06_2012,90016,19.45,295
07_2012,90016,11.23,320
08_2012,90016,11.13,332
09_2012,90016,10.78,333
10_2012,90016,10.07,342
11_2012,90016,8.48,329
12_2013,90016,8.47,368
01_2013,90016,7.99,406
02_2013,90016,7.51,337
03_2013,90016,8.76,315
04_2013,90016,9.16,298
05_2013,90016,10.49,297
06_2013,90016,10.38,294
07_2005,90017,181.2,258
08_2005,90017,181.33,260
09_2005,90017,170.13,230
10_2005,90017,167.55,237
11_2005,90017,153.81,216
12_2005,90017,149.7,223
01_2006,90017,148.16,218
02_2006,90017,139,197
03_2006,90017,151.38,217
04_2006,90017,147.37,210
05_2006,90017,160.03,241
06_2006,90017,173.98,237
07_2006,90017,176.98,267
08_2006,90017,181.61,266
09_2006,90017,180.4,224
10_2006,90017,170.14,231
11_2006,90017,167.46,213
12_2006,90017,157.55,221
01_2007,90017,147.21,221
02_2007,90017,142.2,202
03_2007,90017,161.38,214
04_2007,90017,155.36,209
05_2007,90017,160.44,225
06_2007,90017,170.55,225
07_2007,90017,198.82,278
08_2007,90017,198.69,285
09_2007,90017,191.69,260
10_2007,90017,195.29,269
11_2007,90017,181.82,233
12_2007,90017,164.01,240
01_2008,90017,167.37,239
02_2008,90017,148.72,224
03_2008,90017,166.11,233
04_2008,90017,162.86,225
05_2008,90017,173.59,254
06_2008,90017,156.45,250
07_2008,90017,200.04,300
08_2008,90017,199.67,304
09_2008,90017,191.81,276
10_2008,90017,195.59,286
11_2008,90017,182.06,244
12_2008,90017,163.97,251
01_2009,90017,169.6,244
02_2009,90017,149.85,220
03_2009,90017,167.28,227
04_2009,90017,163.85,217
05_2009,90017,174.45,232
06_2009,90017,157.18,224
07_2009,90017,188.66,288
08_2009,90017,180.93,293
09_2009,90017,184.37,284
10_2009,90017,175.82,290
11_2009,90017,158.86,229
12_2009,90017,149.74,237
01_2010,90017,157.99,238
02_2010,90017,141.85,213
03_2010,90017,160.05,215
04_2010,90017,145.38,205
05_2010,90017,159.9,223
06_2010,90017,161.23,218
07_2010,90017,165.43,251
08_2010,90017,179.11,253
09_2010,90017,168.39,242
10_2010,90017,164.4,250
11_2010,90017,152.95,230
12_2010,90017,144.13,238
01_2011,90017,153.07,236
02_2011,90017,136.06,213
03_2011,90017,151.5,222
04_2011,90017,149,214
05_2011,90017,166.89,223
06_2011,90017,150.61,219
07_2011,90017,163.86,267
08_2011,90017,160.1,268
09_2011,90017,167.23,240
10_2011,90017,156.01,248
11_2011,90017,147.23,218
12_2011,90017,144.34,226
01_2012,90017,146.95,222
02_2012,90017,141.92,207
03_2012,90017,150.57,213
04_2012,90017,146.82,206
05_2012,90017,160.4,225
06_2012,90017,162.26,223
07_2012,90017,10.89,273
08_2012,90017,10.59,278
09_2012,90017,10.56,285
10_2012,90017,10.86,290
11_2012,90017,10.97,214
12_2013,90017,11.23,222
01_2013,90017,10.48,220
02_2013,90017,9.49,199
03_2013,90017,10.78,205
04_2013,90017,10.58,197
05_2013,90017,11.78,230
06_2013,90017,11.7,221
07_2005,90018,26.92,324
08_2005,90018,26.66,323
09_2005,90018,24.31,310
10_2005,90018,24.16,328
11_2005,90018,21.78,339
12_2005,90018,22.04,354
01_2006,90018,21.39,365
02_2006,90018,19.41,328
03_2006,90018,20.81,351
04_2006,90018,20.23,333
05_2006,90018,23.35,317
06_2006,90018,23.47,317
07_2006,90018,26.97,366
08_2006,90018,26.48,355
09_2006,90018,23.96,311
10_2006,90018,24.01,331
11_2006,90018,22.15,352
12_2006,90018,22.34,370
01_2007,90018,21.49,390
02_2007,90018,19.63,345
03_2007,90018,22.83,334
04_2007,90018,22.19,317
05_2007,90018,24.39,307
06_2007,90018,24.11,307
07_2007,90018,26.47,351
08_2007,90018,26.1,347
09_2007,90018,24.44,325
10_2007,90018,24.33,345
11_2007,90018,21.68,359
12_2007,90018,21.28,377
01_2008,90018,19.28,394
02_2008,90018,17.71,361
03_2008,90018,20.65,323
04_2008,90018,20.87,312
05_2008,90018,23.18,326
06_2008,90018,21.81,319
07_2008,90018,24.23,349
08_2008,90018,24.15,346
09_2008,90018,23.16,330
10_2008,90018,23.18,347
11_2008,90018,20.63,355
12_2008,90018,20.57,369
01_2009,90018,19.3,374
02_2009,90018,17.2,335
03_2009,90018,19.93,328
04_2009,90018,19.93,312
05_2009,90018,21.5,304
06_2009,90018,20.28,299
07_2009,90018,22.1,332
08_2009,90018,22.07,335
09_2009,90018,20.92,332
10_2009,90018,20.7,347
11_2009,90018,19.01,348
12_2009,90018,19.1,361
01_2010,90018,17.55,367
02_2010,90018,15.89,328
03_2010,90018,17.87,314
04_2010,90018,17.56,300
05_2010,90018,19.83,297
06_2010,90018,19.35,290
07_2010,90018,21.31,316
08_2010,90018,21.26,317
09_2010,90018,20.23,307
10_2010,90018,20.11,327
11_2010,90018,18.2,348
12_2010,90018,18.37,363
01_2011,90018,17.77,375
02_2011,90018,16.1,335
03_2011,90018,17.66,324
04_2011,90018,17.58,307
05_2011,90018,20.12,295
06_2011,90018,19.89,290
07_2011,90018,21.92,318
08_2011,90018,21.39,316
09_2011,90018,20.22,301
10_2011,90018,20.02,326
11_2011,90018,17.91,353
12_2011,90018,18.21,365
01_2012,90018,18.28,362
02_2012,90018,17.09,334
03_2012,90018,18.5,326
04_2012,90018,18.06,308
05_2012,90018,20.26,291
06_2012,90018,20.08,290
07_2012,90018,12.32,327
08_2012,90018,12.15,332
09_2012,90018,11.45,333
10_2012,90018,11.14,345
11_2012,90018,9.15,337
12_2013,90018,9.18,360
01_2013,90018,8.54,393
02_2013,90018,7.88,342
03_2013,90018,9.77,305
04_2013,90018,9.79,291
05_2013,90018,11.44,291
06_2013,90018,11.16,287
07_2005,90019,29.36,329
08_2005,90019,28.98,329
09_2005,90019,27.03,317
10_2005,90019,25.74,334
11_2005,90019,23.44,337
12_2005,90019,23.81,358
01_2006,90019,23.31,373
02_2006,90019,20.53,333
03_2006,90019,22.15,361
04_2006,90019,22.07,335
05_2006,90019,25.28,319
06_2006,90019,26.34,333
07_2006,90019,29.82,378
08_2006,90019,29.28,358
09_2006,90019,26.95,321
10_2006,90019,26.49,341
11_2006,90019,24.87,347
12_2006,90019,24.73,378
01_2007,90019,24.3,404
02_2007,90019,21.85,344
03_2007,90019,24.83,339
04_2007,90019,25.01,321
05_2007,90019,27.36,319
06_2007,90019,27.28,323
07_2007,90019,28.72,355
08_2007,90019,27.96,357
09_2007,90019,26.38,343
10_2007,90019,25.67,356
11_2007,90019,23.36,356
12_2007,90019,22.69,386
01_2008,90019,21.26,410
02_2008,90019,19.94,363
03_2008,90019,22.72,333
04_2008,90019,23.03,319
05_2008,90019,25.61,326
06_2008,90019,24.99,331
07_2008,90019,27.42,367
08_2008,90019,26.68,361
09_2008,90019,25.3,342
10_2008,90019,25.07,355
11_2008,90019,23.14,353
12_2008,90019,22.68,373
01_2009,90019,21.3,382
02_2009,90019,19.07,335
03_2009,90019,21.97,336
04_2009,90019,21.98,316
05_2009,90019,24.07,312
06_2009,90019,23.13,309
07_2009,90019,24.78,338
08_2009,90019,24.87,349
09_2009,90019,24.02,349
10_2009,90019,23.41,356
11_2009,90019,21.07,346
12_2009,90019,20.63,366
01_2010,90019,19.4,378
02_2010,90019,17.61,328
03_2010,90019,19.64,321
04_2010,90019,19.81,304
05_2010,90019,22.19,302
06_2010,90019,22.13,297
07_2010,90019,24.36,318
08_2010,90019,24.23,323
09_2010,90019,22.91,318
10_2010,90019,22.53,338
11_2010,90019,19.97,346
12_2010,90019,19.94,368
01_2011,90019,19.55,385
02_2011,90019,17.89,337
03_2011,90019,19.54,338
04_2011,90019,20.01,312
05_2011,90019,22.56,300
06_2011,90019,22.59,300
07_2011,90019,24.64,326
08_2011,90019,24.14,326
09_2011,90019,22.96,314
10_2011,90019,22.15,336
11_2011,90019,20.02,348
12_2011,90019,20.21,367
01_2012,90019,20.22,372
02_2012,90019,19.26,337
03_2012,90019,20.96,339
04_2012,90019,20.6,313
05_2012,90019,22.55,298
06_2012,90019,22.68,300
07_2012,90019,14.6,329
08_2012,90019,14.47,351
09_2012,90019,13.82,355
10_2012,90019,12.86,352
11_2012,90019,10.64,330
12_2013,90019,10.22,364
01_2013,90019,9.52,398
02_2013,90019,9.06,333
03_2013,90019,11.05,309
04_2013,90019,11.56,293
05_2013,90019,13.46,295
06_2013,90019,13.41,297
07_2005,90020,108.37,351
08_2005,90020,111.13,373
09_2005,90020,104.03,333
10_2005,90020,99.66,331
11_2005,90020,93.14,345
12_2005,90020,94.78,365
01_2006,90020,94.63,375
02_2006,90020,85.09,346
03_2006,90020,93.59,364
04_2006,90020,90.21,337
05_2006,90020,100.47,356
06_2006,90020,103.93,352
07_2006,90020,111.76,399
08_2006,90020,113.41,423
09_2006,90020,103.4,347
10_2006,90020,102.87,329
11_2006,90020,96.44,362
12_2006,90020,95.63,393
01_2007,90020,94.61,393
02_2007,90020,84.21,353
03_2007,90020,95.56,351
04_2007,90020,94.8,319
05_2007,90020,99.86,330
06_2007,90020,100.17,322
07_2007,90020,107.71,386
08_2007,90020,107.02,420
09_2007,90020,97.71,344
10_2007,90020,95.44,330
11_2007,90020,88.41,369
12_2007,90020,87.26,402
01_2008,90020,87.45,395
02_2008,90020,78.59,363
03_2008,90020,89.28,356
04_2008,90020,89.2,323
05_2008,90020,94.14,354
06_2008,90020,93.11,353
07_2008,90020,104.68,374
08_2008,90020,102.2,386
09_2008,90020,96.37,350
10_2008,90020,95.54,349
11_2008,90020,87.17,365
12_2008,90020,84.98,388
01_2009,90020,85.97,372
02_2009,90020,76.4,327
03_2009,90020,87.09,342
04_2009,90020,86.09,315
05_2009,90020,88.44,322
06_2009,90020,85.9,310
07_2009,90020,94,362
08_2009,90020,93.52,390
09_2009,90020,91.01,352
10_2009,90020,90.43,346
11_2009,90020,81.96,349
12_2009,90020,81.04,368
01_2010,90020,79.18,366
02_2010,90020,67.73,327
03_2010,90020,79.45,332
04_2010,90020,79.94,300
05_2010,90020,84.29,306
06_2010,90020,84.03,294
07_2010,90020,88.98,324
08_2010,90020,91.34,339
09_2010,90020,85.15,324
10_2010,90020,83.45,334
11_2010,90020,77.86,361
12_2010,90020,76.96,389
01_2011,90020,77.67,368
02_2011,90020,70.12,321
03_2011,90020,79.58,335
04_2011,90020,78.38,313
