Text Date,Value Date,Zip Code,Water Use,Power Use,Zip Code (location)
Jun_2012,Jun-12,91331,26.01,522,
Jul_2012,Jul-12,91331,17.8,643,
Aug_2012,Aug-12,91331,18.14,757,
Sep_2012,Sep-12,91331,16.65,676,
Oct_2012,Oct-12,91331,15.65,557,
Nov_2012,Nov-12,91331,12.74,510,
Dec_2013,Dec-12,91331,11.67,555,
Jan_2013,Jan-13,91331,11.74,547,
Feb_2013,Feb-13,91331,11.04,447,
Mar_2013,Mar-13,91331,13.17,452,
Apr_2013,Apr-13,91331,13.98,420,
May_2013,May-13,91331,15.79,492,
Jun_2013,Jun-13,91331,16.35,563,
Jul_2005,Jul-05,91335,31.96,769,
Aug_2005,Aug-05,91335,31.46,712,
Sep_2005,Sep-05,91335,27.9,549,
Oct_2005,Oct-05,91335,26.27,532,
Nov_2005,Nov-05,91335,21.9,460,
Dec_2005,Dec-05,91335,22.13,482,
Jan_2006,Jan-06,91335,21.57,489,
Feb_2006,Feb-06,91335,19.12,440,
Mar_2006,Mar-06,91335,19.13,478,
Apr_2006,Apr-06,91335,20.14,477,
May_2006,May-06,91335,27.08,562,
Jun_2006,Jun-06,91335,28.55,641,
Jul_2006,Jul-06,91335,32.74,889,
Aug_2006,Aug-06,91335,32.09,808,
Sep_2006,Sep-06,91335,28.71,594,
Oct_2006,Oct-06,91335,27.95,571,
Nov_2006,Nov-06,91335,24.44,479,
Dec_2006,Dec-06,91335,23.91,505,
Jan_2007,Jan-07,91335,22.49,523,
Feb_2007,Feb-07,91335,20.21,456,
Mar_2007,Mar-07,91335,23.73,453,
Apr_2007,Apr-07,91335,24.65,449,
May_2007,May-07,91335,29.28,513,
Jun_2007,Jun-07,91335,29.55,583,
Jul_2007,Jul-07,91335,32.09,791,
Aug_2007,Aug-07,91335,31.2,754,
Sep_2007,Sep-07,91335,28.2,632,
Oct_2007,Oct-07,91335,27.29,598,
Nov_2007,Nov-07,91335,23.14,494,
Dec_2007,Dec-07,91335,21.97,517,
Jan_2008,Jan-08,91335,19.55,525,
Feb_2008,Feb-08,91335,18.55,478,
Mar_2008,Mar-08,91335,23.19,456,
Apr_2008,Apr-08,91335,23.95,464,
May_2008,May-08,91335,27.37,574,
Jun_2008,Jun-08,91335,27,638,
Jul_2008,Jul-08,91335,31.02,837,
Aug_2008,Aug-08,91335,30.23,790,
Sep_2008,Sep-08,91335,27.42,652,
Oct_2008,Oct-08,91335,26.43,612,
Nov_2008,Nov-08,91335,21.85,485,
Dec_2008,Dec-08,91335,20.91,507,
Jan_2009,Jan-09,91335,19.13,509,
Feb_2009,Feb-09,91335,17.31,451,
Mar_2009,Mar-09,91335,20.85,455,
Apr_2009,Apr-09,91335,21.46,449,
May_2009,May-09,91335,24.5,510,
Jun_2009,Jun-09,91335,23.69,560,
Jul_2009,Jul-09,91335,25.41,766,
Aug_2009,Aug-09,91335,25.36,745,
Sep_2009,Sep-09,91335,23.51,654,
Oct_2009,Oct-09,91335,22.89,615,
Nov_2009,Nov-09,91335,19.94,477,
Dec_2009,Dec-09,91335,19.21,493,
Jan_2010,Jan-10,91335,16.59,492,
Feb_2010,Feb-10,91335,14.92,436,
Mar_2010,Mar-10,91335,17.98,434,
Apr_2010,Apr-10,91335,18.58,424,
May_2010,May-10,91335,22.02,465,
Jun_2010,Jun-10,91335,22.11,493,
Jul_2010,Jul-10,91335,24.78,644,
Aug_2010,Aug-10,91335,24.77,653,
Sep_2010,Sep-10,91335,23.02,609,
Oct_2010,Oct-10,91335,21.87,582,
Nov_2010,Nov-10,91335,18.15,477,
Dec_2010,Dec-10,91335,18.14,495,
Jan_2011,Jan-11,91335,17.41,491,
Feb_2011,Feb-11,91335,15.92,438,
Mar_2011,Mar-11,91335,18.02,460,
Apr_2011,Apr-11,91335,18.98,438,
May_2011,May-11,91335,22.34,445,
Jun_2011,Jun-11,91335,22.44,505,
Jul_2011,Jul-11,91335,25.9,716,
Aug_2011,Aug-11,91335,25.7,699,
Sep_2011,Sep-11,91335,23.61,612,
Oct_2011,Oct-11,91335,22.44,584,
Nov_2011,Nov-11,91335,18.22,483,
Dec_2011,Dec-11,91335,18.43,493,
Jan_2012,Jan-12,91335,18.37,471,
Feb_2012,Feb-12,91335,17.41,433,
Mar_2012,Mar-12,91335,18.86,446,
Apr_2012,Apr-12,91335,19.02,444,
May_2012,May-12,91335,22.7,501,
Jun_2012,Jun-12,91335,23.58,569,
Jul_2012,Jul-12,91335,17.76,783,
Aug_2012,Aug-12,91335,17.37,777,
Sep_2012,Sep-12,91335,15.94,701,
Oct_2012,Oct-12,91335,15.11,634,
Nov_2012,Nov-12,91335,11.57,462,
Dec_2013,Dec-12,91335,11.35,494,
Jan_2013,Jan-13,91335,10.58,517,
Feb_2013,Feb-13,91335,10.05,445,
Mar_2013,Mar-13,91335,12.81,415,
Apr_2013,Apr-13,91335,13.16,419,
May_2013,May-13,91335,15.75,512,
Jun_2013,Jun-13,91335,15.7,559,
Jul_2005,Jul-05,91340,32.39,642,
Aug_2005,Aug-05,91340,31.3,584,
Sep_2005,Sep-05,91340,29.16,532,
Oct_2005,Oct-05,91340,25.72,488,
Nov_2005,Nov-05,91340,22.84,446,
Dec_2005,Dec-05,91340,22.78,497,
Jan_2006,Jan-06,91340,22.45,513,
Feb_2006,Feb-06,91340,18.89,462,
Mar_2006,Mar-06,91340,18.93,510,
Apr_2006,Apr-06,91340,20.71,469,
May_2006,May-06,91340,24.04,470,
Jun_2006,Jun-06,91340,28.16,636,
Jul_2006,Jul-06,91340,31.56,768,
Aug_2006,Aug-06,91340,31.03,668,
Sep_2006,Sep-06,91340,28.61,584,
Oct_2006,Oct-06,91340,26.58,513,
Nov_2006,Nov-06,91340,24.56,459,
Dec_2006,Dec-06,91340,22.74,529,
Jan_2007,Jan-07,91340,21.83,556,
Feb_2007,Feb-07,91340,19.58,452,
Mar_2007,Mar-07,91340,22.38,466,
Apr_2007,Apr-07,91340,24.53,446,
May_2007,May-07,91340,27.85,461,
Jun_2007,Jun-07,91340,29.16,572,
Jul_2007,Jul-07,91340,31.48,654,
Aug_2007,Aug-07,91340,30.18,651,
Sep_2007,Sep-07,91340,28.36,624,
Oct_2007,Oct-07,91340,25.87,525,
Nov_2007,Nov-07,91340,22.5,467,
Dec_2007,Dec-07,91340,19.72,560,
Jan_2008,Jan-08,91340,18.2,592,
Feb_2008,Feb-08,91340,17.62,476,
Mar_2008,Mar-08,91340,20.02,457,
Apr_2008,Apr-08,91340,22.26,446,
May_2008,May-08,91340,24.22,474,
Jun_2008,Jun-08,91340,24.05,618,
Jul_2008,Jul-08,91340,30.73,729,
Aug_2008,Aug-08,91340,29.3,692,
Sep_2008,Sep-08,91340,27.59,645,
Oct_2008,Oct-08,91340,25.38,537,
Nov_2008,Nov-08,91340,21.74,462,
Dec_2008,Dec-08,91340,19.53,520,
Jan_2009,Jan-09,91340,18.03,543,
Feb_2009,Feb-09,91340,16.21,456,
Mar_2009,Mar-09,91340,18.5,465,
Apr_2009,Apr-09,91340,21.42,449,
May_2009,May-09,91340,23.41,466,
Jun_2009,Jun-09,91340,22.28,561,
Jul_2009,Jul-09,91340,23.82,662,
Aug_2009,Aug-09,91340,23.72,666,
Sep_2009,Sep-09,91340,22.33,642,
Oct_2009,Oct-09,91340,20.46,548,
Nov_2009,Nov-09,91340,18.53,474,
Dec_2009,Dec-09,91340,16.86,530,
Jan_2010,Jan-10,91340,15.31,551,
Feb_2010,Feb-10,91340,13.89,452,
Mar_2010,Mar-10,91340,16.31,459,
Apr_2010,Apr-10,91340,18.13,432,
May_2010,May-10,91340,19.82,442,
Jun_2010,Jun-10,91340,20.82,497,
Jul_2010,Jul-10,91340,22.81,562,
Aug_2010,Aug-10,91340,23.33,623,
Sep_2010,Sep-10,91340,23.05,639,
Oct_2010,Oct-10,91340,20.13,551,
Nov_2010,Nov-10,91340,17.2,477,
Dec_2010,Dec-10,91340,16.52,522,
Jan_2011,Jan-11,91340,15.97,538,
Feb_2011,Feb-11,91340,15.05,465,
Mar_2011,Mar-11,91340,16.19,499,
Apr_2011,Apr-11,91340,17.55,440,
May_2011,May-11,91340,19.97,431,
Jun_2011,Jun-11,91340,21.52,533,
Jul_2011,Jul-11,91340,22.94,622,
Aug_2011,Aug-11,91340,22.87,639,
Sep_2011,Sep-11,91340,22.41,624,
Oct_2011,Oct-11,91340,19.93,548,
Nov_2011,Nov-11,91340,17.23,488,
Dec_2011,Dec-11,91340,16.84,516,
Jan_2012,Jan-12,91340,16.98,520,
Feb_2012,Feb-12,91340,16.57,463,
Mar_2012,Mar-12,91340,17.66,479,
Apr_2012,Apr-12,91340,18.08,459,
May_2012,May-12,91340,20.33,477,
Jun_2012,Jun-12,91340,21.53,568,
Jul_2012,Jul-12,91340,17.21,647,
Aug_2012,Aug-12,91340,17.36,758,
Sep_2012,Sep-12,91340,16.8,770,
Oct_2012,Oct-12,91340,14.25,575,
Nov_2012,Nov-12,91340,12.73,474,
Dec_2013,Dec-12,91340,11.45,562,
Jan_2013,Jan-13,91340,10.91,591,
Feb_2013,Feb-13,91340,10.75,458,
Mar_2013,Mar-13,91340,12.5,456,
Apr_2013,Apr-13,91340,13.75,455,
May_2013,May-13,91340,15.37,487,
Jun_2013,Jun-13,91340,15.5,579,
Jul_2005,Jul-05,91342,44.78,792,
Aug_2005,Aug-05,91342,43.67,708,
Sep_2005,Sep-05,91342,39.91,641,
Oct_2005,Oct-05,91342,33.66,560,
Nov_2005,Nov-05,91342,28.68,500,
Dec_2005,Dec-05,91342,27.67,540,
Jan_2006,Jan-06,91342,26.75,552,
Feb_2006,Feb-06,91342,22.39,493,
Mar_2006,Mar-06,91342,22.47,544,
Apr_2006,Apr-06,91342,26.26,527,
May_2006,May-06,91342,32.3,548,
Jun_2006,Jun-06,91342,40.11,787,
Jul_2006,Jul-06,91342,46.85,935,
Aug_2006,Aug-06,91342,45.27,781,
Sep_2006,Sep-06,91342,41.65,682,
Oct_2006,Oct-06,91342,37.74,578,
Nov_2006,Nov-06,91342,32.79,505,
Dec_2006,Dec-06,91342,29.89,563,
Jan_2007,Jan-07,91342,27.94,582,
Feb_2007,Feb-07,91342,24.94,482,
Mar_2007,Mar-07,91342,29.29,505,
Apr_2007,Apr-07,91342,33.6,496,
May_2007,May-07,91342,38.93,519,
Jun_2007,Jun-07,91342,41.79,677,
Jul_2007,Jul-07,91342,44.42,781,
Aug_2007,Aug-07,91342,43.42,766,
Sep_2007,Sep-07,91342,41.01,729,
Oct_2007,Oct-07,91342,36.75,592,
Nov_2007,Nov-07,91342,31.83,511,
Dec_2007,Dec-07,91342,27.17,569,
Jan_2008,Jan-08,91342,24.14,588,
Feb_2008,Feb-08,91342,22.85,502,
Mar_2008,Mar-08,91342,27.31,503,
Apr_2008,Apr-08,91342,32.02,507,
May_2008,May-08,91342,35.55,540,
Jun_2008,Jun-08,91342,36.58,740,
Jul_2008,Jul-08,91342,43.94,874,
Aug_2008,Aug-08,91342,42.49,821,
Sep_2008,Sep-08,91342,39.85,765,
Oct_2008,Oct-08,91342,36.55,608,
Nov_2008,Nov-08,91342,31.91,517,
Dec_2008,Dec-08,91342,27.48,554,
Jan_2009,Jan-09,91342,24.44,565,
Feb_2009,Feb-09,91342,20.93,478,
Mar_2009,Mar-09,91342,24.65,498,
Apr_2009,Apr-09,91342,29.5,497,
May_2009,May-09,91342,33.01,526,
Jun_2009,Jun-09,91342,31.7,659,
Jul_2009,Jul-09,91342,34.64,769,
Aug_2009,Aug-09,91342,35.11,771,
Sep_2009,Sep-09,91342,33.33,742,
Oct_2009,Oct-09,91342,29.2,604,
Nov_2009,Nov-09,91342,25.75,514,
Dec_2009,Dec-09,91342,22.35,542,
Jan_2010,Jan-10,91342,19.25,547,
Feb_2010,Feb-10,91342,17.32,465,
Mar_2010,Mar-10,91342,20.84,487,
Apr_2010,Apr-10,91342,23.69,473,
May_2010,May-10,91342,27.83,491,
Jun_2010,Jun-10,91342,30.04,568,
Jul_2010,Jul-10,91342,33.83,648,
Aug_2010,Aug-10,91342,34.99,718,
Sep_2010,Sep-10,91342,33.2,729,
Oct_2010,Oct-10,91342,26.52,603,
Nov_2010,Nov-10,91342,22.15,507,
Dec_2010,Dec-10,91342,20.56,538,
Jan_2011,Jan-11,91342,20.92,545,
Feb_2011,Feb-11,91342,18.73,475,
Mar_2011,Mar-11,91342,20.13,514,
Apr_2011,Apr-11,91342,24.34,472,
May_2011,May-11,91342,28.18,470,
Jun_2011,Jun-11,91342,30.88,606,
Jul_2011,Jul-11,91342,39.75,708,
Aug_2011,Aug-11,91342,45.62,725,
Sep_2011,Sep-11,91342,42.41,705,
Oct_2011,Oct-11,91342,38.09,593,
Nov_2011,Nov-11,91342,32.84,517,
Dec_2011,Dec-11,91342,32.07,529,
Jan_2012,Jan-12,91342,30.76,524,
Feb_2012,Feb-12,91342,29.34,471,
Mar_2012,Mar-12,91342,32.97,490,
Apr_2012,Apr-12,91342,32.54,495,
May_2012,May-12,91342,37.97,526,
Jun_2012,Jun-12,91342,42.27,647,
Jul_2012,Jul-12,91342,20.64,738,
Aug_2012,Aug-12,91342,20.32,849,
Sep_2012,Sep-12,91342,19.51,855,
Oct_2012,Oct-12,91342,15.85,619,
Nov_2012,Nov-12,91342,13.67,495,
Dec_2013,Dec-12,91342,11.98,558,
Jan_2013,Jan-13,91342,11.14,581,
Feb_2013,Feb-13,91342,11.54,463,
Mar_2013,Mar-13,91342,13.82,471,
Apr_2013,Apr-13,91342,15.54,478,
May_2013,May-13,91342,17.38,511,
Jun_2013,Jun-13,91342,18.5,638,
Jul_2005,Jul-05,91343,44.29,875,
Aug_2005,Aug-05,91343,43.19,856,
Sep_2005,Sep-05,91343,35.39,551,
Oct_2005,Oct-05,91343,35.85,561,
Nov_2005,Nov-05,91343,29.86,513,
Dec_2005,Dec-05,91343,30.28,529,
Jan_2006,Jan-06,91343,28.86,512,
Feb_2006,Feb-06,91343,25.82,461,
Mar_2006,Mar-06,91343,24.2,501,
Apr_2006,Apr-06,91343,23.9,488,
May_2006,May-06,91343,37.27,650,
Jun_2006,Jun-06,91343,37.99,655,
Jul_2006,Jul-06,91343,45.09,969,
Aug_2006,Aug-06,91343,43.66,950,
Sep_2006,Sep-06,91343,38.13,603,
Oct_2006,Oct-06,91343,37.7,613,
Nov_2006,Nov-06,91343,32.52,531,
Dec_2006,Dec-06,91343,32.1,548,
Jan_2007,Jan-07,91343,29.02,531,
Feb_2007,Feb-07,91343,24.89,478,
Mar_2007,Mar-07,91343,32.05,490,
Apr_2007,Apr-07,91343,31.45,475,
May_2007,May-07,91343,40.45,585,
Jun_2007,Jun-07,91343,38.76,592,
Jul_2007,Jul-07,91343,43.77,864,
Aug_2007,Aug-07,91343,42.36,849,
Sep_2007,Sep-07,91343,36.8,642,
Oct_2007,Oct-07,91343,36.46,650,
Nov_2007,Nov-07,91343,29.12,532,
Dec_2007,Dec-07,91343,28.64,550,
Jan_2008,Jan-08,91343,25.13,540,
Feb_2008,Feb-08,91343,22.37,502,
Mar_2008,Mar-08,91343,30.03,500,
Apr_2008,Apr-08,91343,30.19,485,
May_2008,May-08,91343,36.35,669,
Jun_2008,Jun-08,91343,35.12,667,
Jul_2008,Jul-08,91343,42.61,881,
Aug_2008,Aug-08,91343,41.43,870,
Sep_2008,Sep-08,91343,36.44,675,
Oct_2008,Oct-08,91343,36.14,680,
Nov_2008,Nov-08,91343,27.42,524,
Dec_2008,Dec-08,91343,26.85,540,
Jan_2009,Jan-09,91343,25.71,519,
Feb_2009,Feb-09,91343,22.33,465,
Mar_2009,Mar-09,91343,27.23,479,
Apr_2009,Apr-09,91343,27.17,461,
May_2009,May-09,91343,31.89,560,
Jun_2009,Jun-09,91343,30.65,557,
Jul_2009,Jul-09,91343,33.6,835,
Aug_2009,Aug-09,91343,33.49,835,
Sep_2009,Sep-09,91343,30.76,674,
Oct_2009,Oct-09,91343,30.83,680,
Nov_2009,Nov-09,91343,25.78,510,
Dec_2009,Dec-09,91343,25.19,524,
Jan_2010,Jan-10,91343,20.93,506,
Feb_2010,Feb-10,91343,18.15,455,
Mar_2010,Mar-10,91343,22.67,462,
Apr_2010,Apr-10,91343,22.78,441,
May_2010,May-10,91343,29.43,508,
Jun_2010,Jun-10,91343,29.01,501,
Jul_2010,Jul-10,91343,33.07,726,
Aug_2010,Aug-10,91343,33.17,731,
Sep_2010,Sep-10,91343,30.1,608,
Oct_2010,Oct-10,91343,28.79,618,
Nov_2010,Nov-10,91343,23.01,518,
Dec_2010,Dec-10,91343,22.71,534,
Jan_2011,Jan-11,91343,22.59,509,
Feb_2011,Feb-11,91343,19.99,456,
Mar_2011,Mar-11,91343,22.62,480,
Apr_2011,Apr-11,91343,23.11,462,
May_2011,May-11,91343,28.8,498,
Jun_2011,Jun-11,91343,28.3,497,
Jul_2011,Jul-11,91343,34.02,796,
Aug_2011,Aug-11,91343,34.05,789,
Sep_2011,Sep-11,91343,29.9,606,
Oct_2011,Oct-11,91343,29.34,615,
Nov_2011,Nov-11,91343,22.9,510,
Dec_2011,Dec-11,91343,24.07,526,
Jan_2012,Jan-12,91343,23.82,483,
Feb_2012,Feb-12,91343,22.69,447,
Mar_2012,Mar-12,91343,24.05,476,
Apr_2012,Apr-12,91343,23.6,463,
May_2012,May-12,91343,30.11,547,
Jun_2012,Jun-12,91343,30.6,554,
Jul_2012,Jul-12,91343,22.09,861,
Aug_2012,Aug-12,91343,21.86,858,
Sep_2012,Sep-12,91343,19.35,722,
Oct_2012,Oct-12,91343,19.13,723,
Nov_2012,Nov-12,91343,12.41,504,
Dec_2013,Dec-12,91343,12.76,521,
Jan_2013,Jan-13,91343,12.61,510,
Feb_2013,Feb-13,91343,11.42,458,
Mar_2013,Mar-13,91343,15.56,442,
Apr_2013,Apr-13,91343,15.43,425,
May_2013,May-13,91343,20.01,590,
Jun_2013,Jun-13,91343,19.26,581,
Jul_2005,Jul-05,91344,38.99,1130,
Aug_2005,Aug-05,91344,38.21,1068,
Sep_2005,Sep-05,91344,32.83,781,
Oct_2005,Oct-05,91344,31.76,777,
Nov_2005,Nov-05,91344,24.6,673,
Dec_2005,Dec-05,91344,25.17,695,
Jan_2006,Jan-06,91344,22.77,685,
Feb_2006,Feb-06,91344,20.35,617,
Mar_2006,Mar-06,91344,16.54,672,
Apr_2006,Apr-06,91344,17.94,670,
May_2006,May-06,91344,30.46,836,
Jun_2006,Jun-06,91344,32.65,887,
Jul_2006,Jul-06,91344,41.36,1291,
Aug_2006,Aug-06,91344,40.08,1207,
Sep_2006,Sep-06,91344,34.62,831,
Oct_2006,Oct-06,91344,33.95,829,
Nov_2006,Nov-06,91344,28.84,706,
Dec_2006,Dec-06,91344,27.98,727,
Jan_2007,Jan-07,91344,23.8,718,
Feb_2007,Feb-07,91344,21.14,641,
Mar_2007,Mar-07,91344,26.21,654,
Apr_2007,Apr-07,91344,27.35,646,
May_2007,May-07,91344,35.64,763,
Jun_2007,Jun-07,91344,35.74,817,
Jul_2007,Jul-07,91344,39.51,1149,
Aug_2007,Aug-07,91344,38.55,1094,
Sep_2007,Sep-07,91344,33.31,877,
Oct_2007,Oct-07,91344,32.38,865,
Nov_2007,Nov-07,91344,25.19,713,
Dec_2007,Dec-07,91344,23.26,733,
Jan_2008,Jan-08,91344,18.51,721,
Feb_2008,Feb-08,91344,17.29,666,
Mar_2008,Mar-08,91344,25.62,652,
Apr_2008,Apr-08,91344,27.06,662,
May_2008,May-08,91344,33.18,876,
Jun_2008,Jun-08,91344,32.33,902,
Jul_2008,Jul-08,91344,38.78,1178,
Aug_2008,Aug-08,91344,38.09,1136,
Sep_2008,Sep-08,91344,33.19,920,
Oct_2008,Oct-08,91344,32.02,901,
Nov_2008,Nov-08,91344,23.76,708,
Dec_2008,Dec-08,91344,22.34,725,
Jan_2009,Jan-09,91344,19.18,689,
Feb_2009,Feb-09,91344,17.07,618,
Mar_2009,Mar-09,91344,22.15,645,
Apr_2009,Apr-09,91344,23.2,633,
May_2009,May-09,91344,27.53,736,
Jun_2009,Jun-09,91344,26.41,772,
Jul_2009,Jul-09,91344,29.19,1102,
Aug_2009,Aug-09,91344,29,1087,
Sep_2009,Sep-09,91344,26.57,944,
Oct_2009,Oct-09,91344,25.31,917,
Nov_2009,Nov-09,91344,20.04,672,
Dec_2009,Dec-09,91344,18.99,690,
Jan_2010,Jan-10,91344,14.62,672,
Feb_2010,Feb-10,91344,12.78,604,
Mar_2010,Mar-10,91344,16.64,612,
Apr_2010,Apr-10,91344,17.5,595,
May_2010,May-10,91344,24.54,666,
Jun_2010,Jun-10,91344,25.12,686,
Jul_2010,Jul-10,91344,29.25,939,
Aug_2010,Aug-10,91344,28.89,938,
Sep_2010,Sep-10,91344,25.35,844,
Oct_2010,Oct-10,91344,23.7,834,
Nov_2010,Nov-10,91344,17.13,679,
Dec_2010,Dec-10,91344,16.82,697,
Jan_2011,Jan-11,91344,16.36,673,
Feb_2011,Feb-11,91344,14.75,605,
Mar_2011,Mar-11,91344,16.5,628,
Apr_2011,Apr-11,91344,17.47,605,
May_2011,May-11,91344,24.04,639,
Jun_2011,Jun-11,91344,24.63,681,
Jul_2011,Jul-11,91344,30.5,993,
Aug_2011,Aug-11,91344,29.9,977,
Sep_2011,Sep-11,91344,26.61,849,
Oct_2011,Oct-11,91344,24.92,829,
Nov_2011,Nov-11,91344,17.86,655,
Dec_2011,Dec-11,91344,18.45,670,
Jan_2012,Jan-12,91344,19.03,631,
Feb_2012,Feb-12,91344,17.94,588,
Mar_2012,Mar-12,91344,18.54,623,
Apr_2012,Apr-12,91344,18.96,616,
May_2012,May-12,91344,26.12,716,
Jun_2012,Jun-12,91344,27.37,770,
Jul_2012,Jul-12,91344,26.17,1116,
Aug_2012,Aug-12,91344,25.67,1093,
Sep_2012,Sep-12,91344,23.15,958,
Oct_2012,Oct-12,91344,22.07,913,
Nov_2012,Nov-12,91344,14.94,649,
Dec_2013,Dec-12,91344,14.98,672,
Jan_2013,Jan-13,91344,13.96,668,
Feb_2013,Feb-13,91344,13.07,592,
Mar_2013,Mar-13,91344,17.99,574,
Apr_2013,Apr-13,91344,18.25,573,
May_2013,May-13,91344,22.76,728,
Jun_2013,Jun-13,91344,22.57,761,
Jul_2005,Jul-05,91345,37.71,831,
Aug_2005,Aug-05,91345,36.32,754,
Sep_2005,Sep-05,91345,31.65,626,
Oct_2005,Oct-05,91345,27.86,599,
Nov_2005,Nov-05,91345,22.23,515,
Dec_2005,Dec-05,91345,22.95,543,
Jan_2006,Jan-06,91345,21.93,561,
Feb_2006,Feb-06,91345,19.34,499,
Mar_2006,Mar-06,91345,17.5,539,
Apr_2006,Apr-06,91345,20.52,545,
May_2006,May-06,91345,28.46,613,
Jun_2006,Jun-06,91345,31.8,711,
Jul_2006,Jul-06,91345,38.28,958,
Aug_2006,Aug-06,91345,36.86,864,
Sep_2006,Sep-06,91345,33.5,699,
Oct_2006,Oct-06,91345,31.64,658,
Nov_2006,Nov-06,91345,28.02,548,
Dec_2006,Dec-06,91345,26.37,584,
Jan_2007,Jan-07,91345,24.23,606,
Feb_2007,Feb-07,91345,21.58,514,
Mar_2007,Mar-07,91345,25.56,513,
Apr_2007,Apr-07,91345,27.59,513,
May_2007,May-07,91345,32.42,560,
Jun_2007,Jun-07,91345,32.62,651,
Jul_2007,Jul-07,91345,37.58,861,
Aug_2007,Aug-07,91345,35.85,816,
Sep_2007,Sep-07,91345,32.24,730,
Oct_2007,Oct-07,91345,29.8,677,
Nov_2007,Nov-07,91345,24.06,558,
Dec_2007,Dec-07,91345,21.39,589,
Jan_2008,Jan-08,91345,18.42,606,
Feb_2008,Feb-08,91345,17.27,541,
Mar_2008,Mar-08,91345,22.26,508,
Apr_2008,Apr-08,91345,24.99,521,
May_2008,May-08,91345,29.86,605,
Jun_2008,Jun-08,91345,29.92,706,
Jul_2008,Jul-08,91345,35.89,926,
Aug_2008,Aug-08,91345,34.55,868,
Sep_2008,Sep-08,91345,31.35,757,
Oct_2008,Oct-08,91345,28.76,687,
Nov_2008,Nov-08,91345,22.57,533,
Dec_2008,Dec-08,91345,20.47,565,
Jan_2009,Jan-09,91345,18.39,584,
Feb_2009,Feb-09,91345,16.19,510,
Mar_2009,Mar-09,91345,20.11,508,
Apr_2009,Apr-09,91345,22.46,503,
May_2009,May-09,91345,26.74,550,
Jun_2009,Jun-09,91345,26.05,630,
Jul_2009,Jul-09,91345,28.28,839,
Aug_2009,Aug-09,91345,27.91,815,
Sep_2009,Sep-09,91345,25.53,750,
Oct_2009,Oct-09,91345,24.12,694,
Nov_2009,Nov-09,91345,20.32,543,
Dec_2009,Dec-09,91345,18.33,556,
Jan_2010,Jan-10,91345,15.11,547,
Feb_2010,Feb-10,91345,13.42,485,
Mar_2010,Mar-10,91345,16.88,494,
Apr_2010,Apr-10,91345,18.86,487,
May_2010,May-10,91345,23.25,523,
Jun_2010,Jun-10,91345,23.81,562,
Jul_2010,Jul-10,91345,26.43,694,
Aug_2010,Aug-10,91345,26.31,718,
Sep_2010,Sep-10,91345,24.65,724,
Oct_2010,Oct-10,91345,21.98,676,
Nov_2010,Nov-10,91345,16.82,536,
Dec_2010,Dec-10,91345,16.61,554,
Jan_2011,Jan-11,91345,16,556,
Feb_2011,Feb-11,91345,15.2,494,
Mar_2011,Mar-11,91345,15.95,527,
Apr_2011,Apr-11,91345,17.94,499,
May_2011,May-11,91345,23.26,493,
Jun_2011,Jun-11,91345,24.29,580,
Jul_2011,Jul-11,91345,29.24,772,
Aug_2011,Aug-11,91345,28.47,750,
Sep_2011,Sep-11,91345,25.5,692,
Oct_2011,Oct-11,91345,23.51,649,
Nov_2011,Nov-11,91345,19.13,533,
Dec_2011,Dec-11,91345,20.09,546,
Jan_2012,Jan-12,91345,20.19,534,
Feb_2012,Feb-12,91345,18.92,488,
Mar_2012,Mar-12,91345,20.65,503,
Apr_2012,Apr-12,91345,20.44,505,
May_2012,May-12,91345,24.28,549,
Jun_2012,Jun-12,91345,27.04,643,
Jul_2012,Jul-12,91345,19.8,850,
Aug_2012,Aug-12,91345,19.37,851,
Sep_2012,Sep-12,91345,18.22,819,
Oct_2012,Oct-12,91345,16.26,710,
Nov_2012,Nov-12,91345,12.49,512,
Dec_2013,Dec-12,91345,12.21,552,
Jan_2013,Jan-13,91345,11.25,586,
Feb_2013,Feb-13,91345,10.87,495,
Mar_2013,Mar-13,91345,13.59,464,
Apr_2013,Apr-13,91345,14.53,479,
May_2013,May-13,91345,17.47,553,
Jun_2013,Jun-13,91345,17.74,632,
Jul_2005,Jul-05,91346,16,3011,
Aug_2005,Aug-05,91346,17.67,3419,
Sep_2005,Sep-05,91346,14.33,2354,
Oct_2005,Oct-05,91346,13.67,2073,
Nov_2005,Nov-05,91346,12,1774,
Dec_2005,Dec-05,91346,12,1760,
Jan_2006,Jan-06,91346,12.33,1624,
Feb_2006,Feb-06,91346,11,1399,
Mar_2006,Mar-06,91346,12.67,1643,
Apr_2006,Apr-06,91346,13,1657,
May_2006,May-06,91346,24,2433,
Jun_2006,Jun-06,91346,28,2687,
Jul_2006,Jul-06,91346,29,3141,
Aug_2006,Aug-06,91346,28.33,3342,
Sep_2006,Sep-06,91346,22.33,2265,
Oct_2006,Oct-06,91346,21.67,1976,
Nov_2006,Nov-06,91346,14.33,1500,
Dec_2006,Dec-06,91346,13,1420,
Jan_2007,Jan-07,91346,12.33,1245,
Feb_2007,Feb-07,91346,11,1023,
Mar_2007,Mar-07,91346,13.67,1118,
Apr_2007,Apr-07,91346,13.33,1073,
May_2007,May-07,91346,16,1301,
Jun_2007,Jun-07,91346,16.33,1335,
Jul_2007,Jul-07,91346,26,788,
Aug_2007,Aug-07,91346,30.33,834,
